fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,oakiness_index,fruitiness_factor
10.2,0.67,0.39,1.8449463150508416,0.17692147842970504,6.102689461825792,17.0,0.9976,3.17,0.47,9.857774629040232,0.15468484818486117,6.604709001456956
10.2,0.67,0.39,1.777928757408584,0.11430946849488335,6.059957754124536,17.0,0.9976,3.17,0.47,9.935342711575748,0.4515470228174244,6.656679616755752
10.2,0.645,0.36,1.749185980235269,-0.0320535278747044,5.161878763966087,14.0,0.9982,3.17,0.42,9.89184519963856,0.4080200912850811,6.380240153766871
11.6,0.32,0.55,2.7852219681182526,0.32951899166788917,35.04158266294554,67.0,1.0002,3.32,0.92,10.968714163507258,0.6874648040497281,3.5099885323223226
9.3,0.39,0.4,2.5546751590976986,0.09947753109779796,9.878310328965984,26.0,0.9984,3.34,0.75,10.288163975694944,0.24986746525792936,4.012383950521029
9.3,0.775,0.27,2.9452467534470745,0.2055390737999015,24.136337651353834,56.0,0.9984,3.31,0.67,10.599202735868339,0.6402509149522763,8.214382120297962
9.2,0.41,0.5,2.532674476460232,0.03982855664227709,11.9394843764394,25.0,0.9952,3.34,0.79,13.447994413889003,0.877489241731488,5.513677709694491
8.9,0.4,0.51,2.630047435961083,0.10533592447054493,13.091041849968557,27.0,0.995,3.32,0.9,13.407736830764762,0.4181315997936227,5.363094732305905
8.7,0.69,0.31,3.06222071440434,0.16994685045184046,23.15737342165551,81.0,1.0002,3.48,0.74,11.513871579867173,0.91101569997922,7.944571390108349
6.5,0.39,0.23,8.186116688221924,0.1728194711754256,28.045668801073038,91.0,0.9952,3.44,0.55,12.252312407726965,0.9931637389334784,4.778401839013516
10.7,0.35,0.53,2.703911178742027,0.17573683053782252,4.850384118683535,16.0,0.9972,3.15,0.65,11.053891004368467,0.10609204994795207,3.8688618515289632
7.8,0.52,0.25,1.892423571346454,0.1682197000072978,13.90817878334902,38.0,0.9984,3.43,0.65,8.896275384567355,0.23305318798485863,4.626063199975024
7.2,0.34,0.32,2.567048061724121,0.05849132688058913,43.13227444668851,113.0,0.9966,3.32,0.79,11.080966132191639,0.9503797514820932,3.7675284849451574
10.7,0.35,0.53,2.4928142766959844,0.012825395804393867,4.9830877314357185,16.0,0.9972,3.15,0.65,10.912438174661524,0.9583276864813868,3.819353361131533
8.7,0.69,0.31,2.8446241233983933,0.11926075103241976,23.007957353494216,81.0,1.0002,3.48,0.74,11.461720026903565,0.0977072753867585,7.908586818563459
7.8,0.52,0.25,1.9817889658025027,0.17431280723410694,14.075882441616361,38.0,0.9984,3.43,0.65,9.092617754753164,0.014998500377136681,4.7281612324716455
10.4,0.44,0.73,6.5876409526097515,0.051727929922339294,38.069632286208034,76.0,0.999,3.17,0.85,12.190941664047013,0.16110002325642225,5.364014332180686
10.4,0.44,0.73,6.459794844564248,0.18051719657143867,38.02787998123855,76.0,0.999,3.17,0.85,11.860143242618086,0.9960127833822483,5.218463026751958
10.5,0.26,0.47,1.8130336918725305,0.22326167454861795,5.979133162877954,24.0,0.9976,3.18,1.04,10.956296923669058,0.17999961661068686,2.8486372001539553
10.5,0.24,0.42,1.912543478441477,-0.01463209190734198,5.968733155426764,22.0,0.9976,3.21,1.05,10.734935743087817,0.5025476067220231,2.576384578341076
10.2,0.49,0.63,2.781058810713267,-0.011692070379628008,10.085789882529134,26.0,0.9968,3.16,0.78,12.451287461623531,0.848417726430511,6.10113085619553
10.4,0.24,0.46,1.9642672953255964,0.06096249410946635,6.055356953106779,21.0,0.9976,3.25,1.02,10.740760607576114,0.02040161068820634,2.577782545818267
11.2,0.67,0.55,2.209937926535213,0.11476126681891965,5.974269999938221,13.0,1.0,3.17,0.71,9.413600923032018,0.6044889822584595,6.307112618431452
10.0,0.59,0.31,2.2638391925608383,0.0375432986232949,26.108211231299315,62.0,0.9994,3.18,0.63,10.204852162794483,0.2770254488696243,6.0208627760487445
13.3,0.29,0.75,2.7671381524251015,0.21922026788671445,22.98709658848702,43.0,0.9986,3.04,0.68,11.316904988358896,0.8623349164397316,3.2819024466240796
12.4,0.42,0.49,4.660318743108234,0.11540668615184511,18.91483378256656,43.0,0.9978,3.02,0.61,9.527045682577985,0.28346114926407917,4.001359186682754
10.0,0.59,0.31,2.145588599788581,0.09394470482407395,25.924102930109665,62.0,0.9994,3.18,0.63,10.194976189055085,0.6867557202819089,6.0150359515425
10.7,0.4,0.48,2.0837207093927708,-0.018590952386852766,14.902125916369023,49.0,0.998,3.03,0.81,9.676105195313358,0.6742196324473969,3.8704420781253432
10.5,0.51,0.64,2.404091917539572,-0.02458158164275072,5.972758998339631,15.0,0.9973,3.09,0.66,11.709243633795841,0.22149354885964,5.971714253235879
10.5,0.51,0.64,2.2997812544218528,0.13510092502818064,6.123372427833619,15.0,0.9973,3.09,0.66,11.742322866943168,0.03479919986835012,5.988584662141015
8.5,0.655,0.49,6.174082434542012,-0.09125956261548362,33.91949048189695,151.0,1.001,3.31,1.14,9.375539122582577,0.4092495737853973,6.140978125291588
12.5,0.6,0.49,4.248678643352841,0.2012637409644072,5.01884757610181,14.0,1.001,3.25,0.74,11.950091718762438,0.2891931519658697,7.170055031257463
10.4,0.61,0.49,2.077140008465998,0.184184615562768,4.9343310654372585,16.0,0.9994,3.16,0.63,8.302244475520146,0.8089777496137086,5.064369130067289
10.9,0.21,0.49,2.7005650625391486,0.4123092969594734,10.973969095872857,32.0,0.9972,3.22,0.68,11.709933230542921,0.8003641884553453,2.4590859784140133
7.3,0.365,0.49,2.243766634120469,0.3187916250616111,38.848995878801475,106.0,0.9966,3.36,0.78,11.075138712337179,0.4570239521926255,4.04242563000307
9.8,0.25,0.49,2.6808972237399833,0.06985509307524831,14.977946177084347,33.0,0.9982,3.42,0.9,9.833059471887863,0.6065122253232189,2.4582648679719656
7.6,0.41,0.49,2.2412615421612916,0.0773662997468685,15.980629462019504,43.0,0.998,3.48,0.64,9.154336019237993,0.6042595159869252,3.753277767887577
8.2,0.39,0.49,2.3784604287898024,0.198558151400203,47.05402879440357,133.0,0.9979,3.38,0.99,9.733737624105416,0.8271581484276234,3.796157673401112
9.3,0.4,0.49,2.4980739620265604,0.2553172609918038,38.022328091325534,142.0,0.9978,3.22,0.55,9.457059866859316,0.4250024141231975,3.7828239467437266
9.2,0.43,0.49,2.373710917079173,-0.07780290574360169,22.880160787504796,116.0,0.9976,3.23,0.64,9.423674084345748,0.2754466797905091,4.052179856268672
10.4,0.64,0.24,2.8022465892812045,-0.07363754653546868,29.108419824404354,53.0,0.9998,3.24,0.67,9.719511789933549,0.26503491814054747,6.2204875455574715
7.3,0.365,0.49,2.554711911517521,0.02579651944456185,39.0210303040222,106.0,0.9966,3.36,0.78,10.837245756211683,0.5361922792822041,3.9555947010172643
7.0,0.38,0.49,2.3819187184691155,0.15527375831738643,33.01983935171775,85.0,0.9962,3.39,0.77,11.404808494666138,0.44914820273221256,4.333827227973132
8.2,0.42,0.49,2.7114321694668875,0.13368735905075974,31.999081764661486,55.0,0.9988,3.34,0.75,8.725972250172147,0.4401207709849362,3.6649083450723015
9.9,0.63,0.24,2.4715381315441243,0.183977145498385,5.948224255277778,33.0,0.9974,3.09,0.57,9.30956833748956,0.09113733908970723,5.865028052618423
9.1,0.22,0.24,2.1718185725707935,-0.04196975283653083,1.0217802339748725,28.0,0.999,3.41,0.87,10.363859245877737,0.7186037406901956,2.280049034093102
11.9,0.38,0.49,2.743847573880973,-0.13361438629688768,12.047558843592858,42.0,1.0004,3.16,0.61,10.133847993773104,0.2137366879819107,3.8508622376337796
11.9,0.38,0.49,2.701961665769399,0.18380141953021456,11.825310430865445,42.0,1.0004,3.16,0.61,10.293392020135268,0.19695363020872136,3.911488967651402
10.3,0.27,0.24,2.167286123596682,-0.01081962729652347,14.94612391626539,33.0,0.9956,3.22,0.66,12.678898380023755,0.41275832027739345,3.423302562606414
10.0,0.48,0.24,2.759181413374138,-0.09984878643886382,12.97450530295964,32.0,1.0,3.28,0.56,9.934816389219785,0.22777834161780142,4.768711866825496
9.1,0.22,0.24,2.0645959289058977,0.09250637459593816,1.025617060569428,28.0,0.999,3.41,0.87,10.304739867131643,0.5838582673080154,2.2670427707689615
9.9,0.63,0.24,2.34263982271031,0.15631756882186776,6.119331100592713,33.0,0.9974,3.09,0.57,9.313958663471604,0.3714633393344715,5.867793957987111
8.1,0.825,0.24,2.1101856295261987,0.07179428678787228,4.922825918540322,13.0,0.9972,3.37,0.77,10.661544445577016,0.4489117225927901,8.795774167601039
12.9,0.35,0.49,5.954902015149519,0.020215161381751078,4.950203815318216,35.0,1.0014,3.2,0.66,12.100629280921444,0.5371693216040289,4.235220248322505
11.2,0.5,0.74,5.026089292434611,0.08406377678540936,4.948746588935345,17.0,0.9996,3.22,0.62,11.142310813047684,0.20353552248180484,5.571155406523842
9.2,0.59,0.24,3.1532474734247558,0.06394172375992171,19.919847240989547,47.0,0.9988,3.26,0.67,9.683569211206514,0.1557516228655298,5.713305834611843
9.5,0.46,0.49,6.316476084123652,-0.07080471119401671,4.965281350488774,17.0,0.9988,3.21,0.73,10.887029314534239,0.8804219028736048,5.00803348468575
9.3,0.715,0.24,2.105088770185602,-0.001468067699043174,5.077080221998797,20.0,0.9966,3.12,0.59,9.952980417791528,0.43372370283142103,7.116380998720942
11.2,0.66,0.24,2.517334166437041,0.13712799050138147,15.894616450463566,53.0,0.9993,3.06,0.72,11.14415686206579,0.41209360963253916,7.3551435289634215
14.3,0.31,0.74,1.82439531979085,0.10716785413765001,6.042781439515291,15.0,1.0008,2.86,0.79,8.152835549987271,0.03561215027284148,2.527379020496054
9.1,0.47,0.49,2.5776797745365196,0.11080598059668202,37.82980977699817,106.0,0.9982,3.08,0.59,9.020310474452952,0.4979763025873932,4.239545922992887
7.5,0.55,0.24,2.148986343860208,-0.021514848185337956,9.94386620035578,28.0,0.9983,3.45,0.78,9.557707212718054,0.5541697216110001,5.25673896699493
10.6,0.31,0.49,2.3399096021523484,0.048849683786433284,5.967051069978202,21.0,0.9987,3.26,0.86,10.6796954613957,0.5588408709546665,3.3107055930326665
12.4,0.35,0.49,2.5171502975219755,-0.13870650464428547,27.167485967291405,69.0,0.9994,3.12,0.75,10.437114587337131,0.7070311693228843,3.6529901055679956
9.0,0.53,0.49,1.8896745239850952,0.18884766638853898,5.972519769524731,25.0,0.9975,3.27,0.61,9.339601481328419,0.17748183499101178,4.949988785104062
6.8,0.51,0.01,1.9356811188845833,0.21688577078135673,8.779875652654908,25.0,0.9958,3.33,0.56,9.50865897874729,0.2522231342306188,4.849416079161118
9.4,0.43,0.24,2.7824145595567926,-0.05541321320421058,13.800111109313875,45.0,0.998,3.19,0.73,9.984432276460792,0.8107304652304127,4.29330587887814
9.5,0.46,0.24,2.866147016572802,0.033407232668224464,14.003402958634668,44.0,0.998,3.12,0.74,10.11677820616598,0.947170616843394,4.6537179748363515
5.0,1.04,0.24,1.6020886488295962,0.08291067787101296,32.06137708557899,96.0,0.9934,3.74,0.62,11.525442084330122,0.13593274736732064,11.986459767703327
15.5,0.645,0.49,4.223070090571868,0.22028426344274837,10.037545585762725,23.0,1.00315,2.92,0.74,11.13376026620752,0.4976495545052182,7.181275371703851
15.5,0.645,0.49,4.073983523482742,0.05017753836998506,10.016757010580099,23.0,1.00315,2.92,0.74,11.058812303387754,0.21417625273958685,7.132933935685101
10.9,0.53,0.49,4.538363859196052,0.04877496707341035,10.116225959750567,17.0,1.0002,3.07,0.56,11.65123937759275,0.06007316835498244,6.175156870124158
15.6,0.645,0.49,4.1624803619676065,-0.10189231424160833,9.946040877926286,23.0,1.00315,2.92,0.74,11.056744181218038,0.3255033381261354,7.131599996885635
10.9,0.53,0.49,4.568228490324376,0.12834381293081062,10.089491055602682,17.0,1.0002,3.07,0.56,11.73944521423783,0.14368762518421274,6.22190596354605
13.0,0.47,0.49,4.428164379500377,0.28920760401437445,5.836798511497358,47.0,1.0021,3.3,0.68,12.657901551917973,0.7099330734342463,5.949213729401447
12.7,0.6,0.49,2.855769106072512,0.10273584619646758,4.909505216706194,19.0,0.9994,3.14,0.57,11.428977485689641,0.5337254136714444,6.857386491413784
9.0,0.44,0.49,2.288854204306297,0.07577210208162867,25.81929586050682,121.0,0.9978,3.23,0.58,9.407540079864543,0.14383447099031088,4.139317635140399
9.0,0.54,0.49,2.9246504778432003,0.12620823107669854,40.97251546993302,110.0,0.9982,3.08,0.61,9.28711247034317,0.009241588405514367,5.015040733985312
7.6,0.29,0.49,2.7498221748496787,0.0908907996051398,24.995373878273366,60.0,0.9971,3.31,0.61,10.067397646783215,0.8081570490242127,2.919545317567132
13.0,0.47,0.49,4.414014903852126,0.003698562773987016,6.011410149222652,47.0,1.0021,3.3,0.68,12.820121392216393,0.17619440616424753,6.025457054341705
12.7,0.6,0.49,2.9580540686568373,0.15732799156777055,5.006188335288713,19.0,0.9994,3.14,0.57,11.359192462697845,0.606216642220766,6.815515477618707
8.7,0.7,0.24,2.3984905808172132,0.24857615231117544,4.907244666918827,15.0,0.9991,3.32,0.6,8.796187546482214,0.33692191307674557,6.157331282537549
8.7,0.7,0.24,2.4189142488789663,0.22776132519336573,4.980975915558679,15.0,0.9991,3.32,0.6,8.89919136890826,0.5854859383150356,6.229433958235782
9.8,0.5,0.49,2.4742422141085383,0.152463397272175,4.850255333139425,20.0,0.999,3.31,0.79,10.512920807897414,0.315653626982324,5.256460403948707
6.2,0.36,0.24,2.176598014089302,0.22535079319347592,19.136322897513224,42.0,0.9946,3.57,0.57,11.664848651595868,0.08693956069225417,4.199345514574512
11.5,0.35,0.49,3.346635837444633,0.136470274533311,9.969637392710199,37.0,1.0003,3.32,0.91,11.001841837918954,0.2229500085577536,3.8506446432716337
6.2,0.36,0.24,2.29873345165891,0.0397079162632698,18.95111138809563,42.0,0.9946,3.57,0.57,11.867643731227528,0.1880585664790756,4.272351743241909
10.2,0.24,0.49,2.3924048976357475,0.17518248536819372,10.158894032844408,28.0,0.9978,3.14,0.61,10.432692737376417,0.42801935243964384,2.50384625697034
10.5,0.59,0.49,2.0680152476745155,0.020242916161479288,13.875775346645078,47.0,0.9991,3.3,0.56,9.578089947119114,0.6582837834261573,5.651073068800277
10.6,0.34,0.49,3.215175799224874,-0.00020034925110369584,19.887441288596804,78.0,0.9992,3.19,0.7,10.082940558118349,0.26380607494635755,3.4281997897602388
12.3,0.27,0.49,3.016485709836998,0.0030296882519712937,27.890377967513142,46.0,0.9993,3.2,0.8,9.97888646909921,0.012069935300617951,2.694299346656787
9.9,0.5,0.24,2.508953872169477,-0.07410685530880913,5.9932128618300515,14.0,0.9978,3.34,0.52,10.023561455810857,0.5189373642647569,5.011780727905428
8.8,0.44,0.49,2.639233897288194,0.13015423804182058,18.04316316296376,111.0,0.9982,3.3,0.6,9.577086519388697,0.6057594893589721,4.213918068531027
8.8,0.47,0.49,2.9184740578895725,-0.09811448783383502,17.073967546811783,110.0,0.9982,3.29,0.6,9.652141375422017,0.9628704940018097,4.536506446448348
10.6,0.31,0.49,2.402360621922964,-0.059844383126576264,18.257199531749496,40.0,0.9976,3.14,0.51,9.914375404320694,0.5894708030932468,3.0734563753394153
12.3,0.5,0.49,2.200679984456,-0.11855880090785334,4.775056754579923,14.0,1.0002,3.19,0.44,9.63384964074944,0.47117255937814184,4.81692482037472
12.3,0.5,0.49,2.1809960964998507,0.0803930307209107,5.060873558912442,14.0,1.0002,3.19,0.44,9.55847120860992,0.5734016258977038,4.77923560430496
11.7,0.49,0.49,2.1642554577189577,0.0679679539728128,4.944286942742777,15.0,1.0,3.19,0.43,9.263278186610627,0.927900629862027,4.539006311439207
12.0,0.28,0.49,1.881960831823759,0.04133037868136359,9.941358485111122,21.0,0.9976,2.98,0.66,10.12706928578044,0.8283781456016462,2.8355794000185233
11.8,0.33,0.49,3.537284847467653,-0.01125776946705763,53.93802278717461,80.0,1.0002,3.3,0.76,10.718186625505849,0.322978733363808,3.53700158641693
7.6,0.51,0.24,2.1788138088670492,-0.026223375343664007,7.909123032919203,38.0,0.998,3.47,0.66,9.624822058630032,0.23725436365713726,4.908659249901317
11.1,0.31,0.49,2.853343370129633,0.14043698635465743,16.168452483460346,47.0,0.9986,3.12,1.02,10.554063910045976,0.26263361236607363,3.2717598121142526
7.3,0.73,0.24,1.7576042847549853,0.052944806829151224,18.08422973270139,102.0,0.9967,3.26,0.59,9.215015563053521,0.504421039715213,6.726961361029071
5.0,0.42,0.24,1.9733347670765584,0.09163583215361448,19.002319597855738,50.0,0.9917,3.72,0.74,14.083033581654425,0.7440494512285778,5.914874104294858
10.2,0.29,0.49,2.557075557970134,-0.02952486861242226,5.1351015752487,13.0,0.9976,3.05,0.74,10.414391617409112,0.5032192071829621,3.020173569048642
9.0,0.45,0.49,2.658855326977072,0.10210627427710824,20.848747103470114,75.0,0.9987,3.35,0.57,9.70715662372194,0.06779639582811259,4.368220480674873
6.6,0.39,0.49,1.5401875648116252,0.20032780373160639,22.86692948686691,149.0,0.9922,3.12,0.5,11.452234255323487,0.7235807004399809,4.4663713595761605
9.0,0.45,0.49,2.6462172666081942,0.14261658003927835,20.78220322678053,75.0,0.9987,3.35,0.57,9.747897982574639,0.8059701286709539,4.386554092158588
9.9,0.49,0.58,3.7024309623286853,0.05275861817835196,8.930058545987672,43.0,1.0004,3.29,0.58,9.033366210528694,0.28949786511971964,4.42634944315906
7.9,0.72,0.17,2.463682599540719,0.12171989703559274,20.016169852670476,38.0,0.9978,3.4,0.53,9.60375399442579,0.6641257392833504,6.914702875986569
8.9,0.595,0.41,7.91897061676104,0.06193348254697869,30.01028585779323,109.0,0.9998,3.27,0.57,9.248998360114525,0.4265919010543934,5.5031540242681425
12.4,0.4,0.51,1.933801782220339,0.05978801846947281,6.014934191105988,24.0,0.9994,3.04,0.6,9.273012506470664,0.8891193557274428,3.709205002588266
11.9,0.58,0.58,1.9425887206193035,0.038438894785149634,4.858894316893392,18.0,0.998,3.09,0.63,9.90212362842177,0.8452255581607399,5.743231704484626
8.5,0.585,0.18,2.1019147777415754,0.06156647941146088,5.080315474261402,30.0,0.9967,3.2,0.48,9.75557067399239,0.5254319983096423,5.707008844285547
12.7,0.59,0.45,2.235851309095569,0.10320933530741752,11.0239627518239,22.0,1.0,3.0,0.7,9.337730049304486,0.6915055458135945,5.509260729089647
8.2,0.915,0.27,2.1487872284871075,-0.011335869958195077,7.0733054281465995,23.0,0.9962,3.26,0.47,10.075698861664534,0.883349701022104,9.21926445842305
13.2,0.46,0.52,2.3804348109786746,-0.030587882698997843,11.810723782240995,35.0,1.0006,3.1,0.56,8.907783467582238,0.4957170100782755,4.09758039508783
7.7,0.835,0.0,2.58090962082727,-0.0578542553831211,6.031149085879779,14.0,0.9975,3.3,0.52,9.386960592010567,0.31325074048882195,7.838112094328823
13.2,0.46,0.52,2.271975794214818,-0.089027110450371,11.881223476008246,35.0,1.0006,3.1,0.56,9.135563785880494,0.7536661379095813,4.202359341505027
8.3,0.58,0.13,2.7706727042128834,-0.025728269222047934,13.960267674744864,63.0,0.9984,3.17,0.62,9.14134349032237,0.22006625478469177,5.301979224386974
8.3,0.6,0.13,2.504356362318199,0.10094625068041292,6.053436489863638,24.0,0.9984,3.31,0.59,9.387679581255806,0.38853114800604205,5.632607748753483
9.4,0.41,0.48,4.647240627788038,-0.017278751549188412,10.009109360625592,20.0,0.9973,3.34,0.79,12.122621080089642,0.8657272371067937,4.970274642836753
8.8,0.48,0.41,3.4484116028535965,0.14336144642310963,25.914846002022067,52.0,0.9982,3.31,0.53,10.375534529668858,0.7244223402693151,4.980256574241052
10.1,0.65,0.37,5.135561334878566,0.11347137487525619,11.000627315618441,65.0,1.0026,3.32,0.64,10.222127975109572,0.40381100524749924,6.644383183821222
6.3,0.36,0.19,3.1686941969476847,-0.12185042134380537,14.846846468475636,39.0,0.9956,3.56,0.52,12.849604431148917,0.2147445024083574,4.62585759521361
8.8,0.24,0.54,2.4999291405423354,0.148497558422169,25.11502673958983,57.0,0.9983,3.39,0.54,9.265436565635405,0.3559683908322365,2.223704775752497
13.2,0.38,0.55,2.5749592266030286,0.162079864559171,4.979471598050375,16.0,1.0006,2.98,0.54,9.394441532908955,0.284104149227433,3.5698877825054027
7.5,0.64,0.0,2.4604515326355365,-0.022386267483485336,18.11185499442553,29.0,0.9965,3.32,0.6,10.027996862631982,0.17608928794385392,6.417917992084469
8.2,0.39,0.38,1.5882333062323408,0.10001915428949917,9.947346831290396,29.0,0.9962,3.26,0.74,9.687451095270163,0.7433329135656567,3.7781059271553636
